Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
148371,3,3,2.636,4.62,0,1,4,True,3.74,3,1,4,2.815,82.28,1
148372,3,3,3.293,9.81,3,2,3,True,8.4,3,0,8,3.26,78.65,2
148373,3,1,3.378,0.22,3,0,2,False,23.05,1,0,5,3.71,70.21,1
148374,3,1,3.779,19.14,1,1,3,False,8.08,3,0,7,3.767,82.69,2
148375,2,2,2.966,21.93,4,0,2,False,6.09,4,1,8,2.655,53.11,0
148376,2,4,3.503,5.24,2,0,2,False,13.98,4,2,3,3.763,68.3,2
148377,0,2,2.82,7.24,1,0,2,True,21.72,6,2,8,3.176,73.09,2
148378,3,3,3.304,2.94,0,1,4,True,1.0,5,1,5,3.386,63.92,1
148379,4,3,2.196,14.85,4,2,2,True,12.01,5,0,6,2.348,76.74,0
148380,3,2,3.587,40.0,3,1,3,True,4.6,10,0,4,3.988,87.5,0
148381,2,2,3.265,9.21,1,2,1,False,9.32,4,1,6,3.543,88.45,2
148382,1,0,2.826,9.57,1,0,3,False,3.35,2,2,4,2.975,70.81,2
148383,3,3,2.567,7.68,2,1,3,False,7.55,5,0,3,2.803,100.0,1
148384,3,3,2.46,7.87,4,0,3,True,17.86,4,2,4,2.826,67.2,2
148385,1,0,3.839,4.18,2,2,4,True,8.76,3,2,5,4.0,70.26,1
148386,3,0,3.611,8.29,3,2,3,False,8.02,3,2,2,3.647,68.04,0
148387,3,0,2.668,13.9,1,0,2,False,2.0,3,1,6,2.807,89.19,0
148388,0,1,3.343,3.62,3,0,1,True,9.82,4,0,6,3.604,54.69,2
148389,3,0,3.394,5.73,0,1,4,True,10.96,3,1,5,3.704,87.63,1
148390,1,4,2.325,4.72,4,1,5,False,15.4,2,0,3,2.59,97.98,0
148391,3,2,2.971,10.15,2,2,3,False,5.69,4,0,7,3.012,58.66,2
148392,0,1,2.304,13.2,0,0,3,False,13.52,4,0,6,2.748,86.6,0
148393,2,4,3.634,0.47,1,0,2,False,18.13,2,1,7,4.0,72.06,2
148394,0,4,3.577,16.5,0,2,2,False,15.35,4,0,2,4.0,51.41,0
148395,2,2,1.55,33.17,2,2,2,False,16.57,10,2,6,1.8,52.51,0
148396,1,4,3.267,0.81,0,2,2,False,9.95,3,2,1,3.212,75.38,0
148397,1,0,2.589,2.39,2,2,1,True,11.89,3,0,4,2.847,84.07,1
148398,0,0,3.166,0.46,2,2,5,True,14.39,3,2,5,3.507,94.05,2
148399,2,2,3.473,2.12,2,0,2,True,2.84,1,0,4,3.388,47.79,1
148400,3,1,2.783,5.61,3,1,4,False,12.45,3,0,3,3.111,100.0,2
148401,0,3,3.316,1.97,0,0,3,True,12.27,1,2,6,3.44,62.87,1
148402,3,1,2.72,3.24,3,1,4,False,15.38,4,0,5,3.349,81.74,1
148403,2,0,3.59,10.0,1,1,3,True,7.89,3,0,6,3.867,76.46,1
148404,3,2,2.39,3.02,4,0,1,True,15.7,3,2,8,2.779,78.55,2
148405,2,2,2.457,12.21,1,2,4,True,15.66,6,2,5,3.037,78.54,2
148406,0,3,2.932,3.43,1,2,2,True,13.72,5,0,6,2.891,51.87,0
148407,1,0,3.687,1.59,2,0,2,True,20.28,3,2,3,3.79,70.43,1
148408,0,0,3.769,1.75,2,0,1,False,19.06,4,0,7,3.984,82.01,2
148409,4,1,3.16,0.62,0,0,3,False,12.68,3,2,5,3.094,76.48,2
148410,2,0,3.156,15.47,1,1,5,True,5.52,3,0,4,3.55,60.66,0
148411,1,0,2.91,2.39,1,0,1,False,5.05,2,0,3,3.197,72.44,2
148412,2,1,2.208,12.12,3,2,2,True,7.11,6,0,3,2.347,69.97,0
148413,2,1,3.316,12.16,1,2,5,False,8.18,2,0,2,3.668,60.62,2
148414,3,0,3.537,6.9,3,1,4,False,6.83,4,0,2,3.954,100.0,2
148415,2,4,3.357,29.74,2,1,4,True,5.6,5,0,4,3.739,61.15,0
148416,3,0,2.288,8.25,3,0,2,False,8.42,2,0,4,2.514,58.41,2
148417,3,1,3.637,8.14,3,0,2,True,20.3,4,0,6,4.0,84.44,1
148418,2,1,3.741,10.38,1,0,1,False,11.17,2,2,4,3.984,72.38,1
148419,3,0,3.46,24.17,3,1,5,False,17.68,7,2,1,4.0,93.4,2
148420,0,1,3.104,4.26,3,1,5,False,11.02,4,0,1,3.535,96.77,1
148421,3,3,2.836,1.95,4,2,5,True,8.89,2,0,8,2.878,42.84,2
148422,3,4,2.472,3.3,2,1,5,True,12.61,2,1,4,2.817,87.34,2
148423,3,1,3.383,11.46,1,1,5,True,14.87,6,0,3,3.838,100.0,0
148424,0,4,3.104,0.4,2,1,3,False,19.86,2,0,8,3.403,85.02,2
148425,3,1,2.944,5.82,4,1,3,True,6.56,3,0,2,2.861,79.24,2
148426,2,3,2.983,4.43,0,0,1,True,10.52,1,0,5,3.26,75.91,1
148427,3,2,3.38,6.3,0,2,3,False,21.29,1,2,8,3.761,76.41,1
148428,1,3,3.214,1.18,4,0,1,False,15.46,1,0,2,3.572,68.99,1
148429,1,3,3.309,13.02,1,1,4,True,12.32,2,0,4,3.801,80.84,2
148430,0,4,3.505,0.59,3,0,2,False,12.94,2,2,4,3.359,64.24,1
148431,3,1,3.231,11.47,3,2,4,False,5.42,4,0,5,3.301,93.63,1
148432,3,0,3.204,31.99,3,0,2,True,6.88,8,0,6,3.055,77.67,0
148433,1,2,3.4,0.84,2,1,4,False,20.62,4,0,5,3.78,68.85,2
148434,2,2,2.908,15.67,1,2,1,True,6.9,5,0,5,2.451,73.6,0
148435,2,3,2.851,0.01,1,1,4,False,1.0,3,2,3,3.171,89.93,1
148436,1,4,2.724,22.55,2,2,4,True,5.06,4,1,10,2.939,78.19,0
148437,1,2,2.91,2.48,0,0,3,False,16.3,1,0,1,2.985,77.99,2
148438,4,0,2.758,0.02,0,0,3,False,8.42,3,2,4,2.759,62.07,1
148439,4,2,2.891,3.37,2,0,1,False,8.92,2,2,4,3.025,61.78,0
148440,1,2,3.18,5.56,2,0,2,False,7.03,2,0,4,3.295,81.54,1
148441,1,0,3.755,4.79,0,2,2,True,1.0,2,0,6,3.73,84.15,2
148442,0,2,3.459,5.25,4,0,1,False,6.55,4,0,3,3.517,79.94,1
148443,1,2,2.558,3.02,2,2,4,False,14.5,3,0,2,2.766,72.89,1
148444,2,2,1.621,3.77,1,1,4,False,19.16,4,1,5,1.9,83.26,0
148445,0,0,3.023,3.21,2,0,3,True,17.01,5,2,3,3.331,55.51,2
148446,0,1,3.68,0.03,0,0,2,True,15.39,1,0,5,4.0,81.58,1
148447,2,1,3.267,20.27,0,1,4,True,13.17,8,0,10,3.991,64.78,0
148448,0,3,2.696,11.04,0,2,4,True,11.17,6,0,3,2.792,57.92,1
148449,4,2,3.054,6.65,0,2,2,False,18.58,3,0,5,3.129,74.36,2
148450,3,2,3.561,10.87,3,0,3,True,7.45,4,0,3,3.554,65.98,0
148451,1,2,2.89,11.99,1,0,3,False,6.28,2,2,1,2.977,72.8,2
148452,0,0,3.623,1.06,0,2,4,False,9.3,1,0,5,4.0,82.73,1
148453,3,0,3.758,22.01,0,1,4,True,7.89,5,2,3,3.742,91.25,0
148454,4,3,2.379,2.25,0,0,1,False,10.69,2,0,5,2.597,90.03,0
148455,3,2,2.396,24.26,4,1,4,True,6.6,6,2,2,2.047,77.78,0
148456,4,3,3.842,1.14,1,0,3,True,5.78,2,1,1,3.946,49.33,2
148457,3,4,3.325,3.95,2,0,2,True,8.89,2,1,1,3.527,55.81,2
148458,1,2,2.754,15.92,2,2,2,True,1.38,5,2,9,2.778,70.9,2
148459,3,0,3.889,1.0,4,0,2,True,15.81,2,2,8,4.0,69.74,1
148460,3,2,3.91,22.11,3,1,3,True,14.68,5,0,5,4.0,77.53,2
148461,1,0,3.631,5.16,1,2,3,False,8.95,2,2,1,3.802,86.89,1
148462,3,3,3.675,29.19,2,1,3,True,12.94,8,1,10,3.646,81.56,0
148463,1,0,3.7,1.72,2,1,5,True,10.11,1,2,3,4.0,70.61,2
148464,4,2,3.817,18.3,3,2,4,True,1.9,4,1,10,3.957,53.11,0
148465,3,1,2.483,40.0,4,1,5,True,9.63,7,2,4,2.017,35.85,0
148466,0,0,2.696,0.55,0,2,3,False,7.37,2,1,5,2.733,93.57,0
148467,3,0,3.372,14.65,3,2,3,False,9.75,3,1,7,3.435,81.29,1
148468,0,4,2.549,0.27,0,1,3,False,13.97,1,1,4,2.525,84.54,1
148469,0,1,2.572,5.26,0,2,2,False,22.71,2,2,4,3.032,92.98,1
148470,2,2,3.725,7.08,0,1,4,False,8.83,1,0,3,4.0,83.19,2
148471,1,0,3.566,1.08,3,0,3,False,18.4,3,2,2,3.779,81.9,0
148472,3,1,3.184,13.32,2,0,1,True,19.98,4,1,9,3.504,72.58,0
148473,0,2,3.207,10.38,0,0,1,True,15.7,4,2,2,3.484,40.09,1
148474,2,2,3.406,0.97,0,1,4,False,11.53,1,2,3,3.283,81.21,2
148475,3,0,2.726,4.56,4,1,3,False,13.43,3,0,5,3.104,86.3,1
148476,2,1,3.822,6.07,4,0,1,False,15.7,1,0,1,4.0,64.9,1
148477,0,2,2.972,9.2,3,1,3,False,17.13,5,2,4,3.318,74.65,2
148478,1,0,3.386,0.2,2,0,2,True,15.58,5,0,6,3.539,76.17,2
148479,2,1,2.123,28.26,3,2,4,False,18.49,8,1,10,2.362,71.48,0
148480,0,2,2.715,0.47,0,1,3,False,6.1,1,0,1,2.897,71.75,1
148481,2,1,3.443,2.06,4,0,3,True,16.56,4,2,8,3.677,63.9,1
148482,4,4,3.915,6.78,0,2,3,True,12.29,5,0,3,4.0,72.04,2
148483,4,0,2.193,10.48,4,0,2,True,5.94,5,2,5,2.334,65.22,0
148484,3,3,3.26,40.0,3,0,3,False,15.37,8,0,6,3.546,76.74,0
148485,0,2,3.494,17.33,2,0,3,True,7.91,5,1,6,3.668,59.5,0
148486,0,3,3.829,2.23,4,2,3,True,1.26,4,0,2,3.817,79.65,1
148487,0,2,3.096,2.83,0,0,3,False,2.78,2,2,3,3.194,61.81,1
148488,0,3,1.832,0.82,0,1,3,True,14.61,1,0,3,2.081,89.12,0
148489,4,4,2.795,0.5,0,2,2,False,8.11,4,2,2,3.357,91.78,1
148490,3,2,3.67,3.92,4,0,1,True,17.29,3,2,3,3.794,76.66,1
148491,3,2,3.778,17.32,0,2,3,True,12.71,7,0,10,3.951,78.37,2
148492,3,2,3.717,3.92,3,1,4,False,10.48,1,0,6,4.0,100.0,2
148493,3,1,2.378,13.59,0,2,1,False,2.58,5,0,4,2.545,92.22,1
148494,3,2,3.051,19.03,4,0,2,True,2.13,4,0,4,2.817,48.79,1
148495,4,1,3.892,0.01,0,0,2,False,12.95,2,1,2,4.0,75.0,1
148496,1,3,3.086,6.59,3,1,4,False,10.23,1,0,4,3.338,100.0,2
148497,2,3,3.72,3.63,1,0,3,False,16.04,3,0,4,4.0,54.93,2
148498,0,2,3.18,4.86,0,2,4,True,9.12,3,2,3,3.632,68.57,2
148499,4,0,3.472,2.73,0,2,3,False,1.0,2,1,1,3.748,84.14,2
148500,3,3,2.911,7.83,1,1,3,False,14.83,4,2,4,3.324,72.6,2
148501,3,2,2.925,27.98,1,1,3,True,10.57,7,2,5,3.068,69.99,0
148502,0,3,3.003,3.43,4,1,5,True,5.88,2,2,3,3.103,82.61,2
148503,0,4,3.685,2.46,0,0,2,True,19.75,4,1,3,4.0,75.74,2
148504,4,0,2.474,21.25,4,0,3,True,3.05,4,2,4,2.238,37.88,0
148505,1,4,3.477,0.08,2,2,3,False,9.09,3,1,2,3.707,69.9,2
148506,2,4,2.209,20.28,3,0,1,False,4.85,7,0,4,2.444,59.91,0
148507,0,1,2.743,3.69,4,0,1,False,18.87,2,0,4,2.868,73.34,2
148508,3,1,3.602,1.85,3,0,2,False,11.55,1,2,6,3.896,93.22,2
148509,0,4,3.682,6.65,0,0,2,False,12.01,2,2,4,3.979,91.57,0
148510,1,4,3.613,2.96,2,0,3,True,9.34,2,0,2,3.871,78.52,2
148511,0,0,3.043,14.02,0,2,3,True,5.86,6,2,7,3.214,85.58,2
148512,3,0,3.921,15.73,1,0,3,True,8.59,5,1,5,4.0,47.49,2
148513,0,0,3.892,15.41,1,0,3,False,7.14,5,0,6,4.0,60.98,2
148514,2,3,3.733,6.27,1,2,4,True,19.57,5,0,1,4.0,63.39,2
148515,2,2,2.993,1.18,1,2,4,True,17.28,4,2,3,3.072,97.26,1
148516,0,0,2.732,20.01,0,0,3,True,13.0,6,0,6,3.153,63.87,0
148517,4,4,3.431,1.89,0,0,1,False,14.68,4,2,4,3.816,73.98,1
148518,2,4,2.602,0.87,1,1,3,False,7.54,1,0,1,2.926,70.38,2
148519,2,2,3.537,20.55,2,2,1,False,11.56,6,2,5,3.882,66.5,0
148520,4,1,2.422,3.09,2,0,1,False,11.26,2,0,1,2.686,74.78,1
148521,4,1,3.203,1.3,0,1,3,True,4.01,2,0,2,3.398,82.49,2
148522,3,3,2.964,1.24,4,1,4,False,19.19,2,1,3,3.298,92.64,2
148523,2,1,2.635,8.82,4,2,5,False,10.11,1,1,5,2.831,96.16,2
148524,2,1,3.448,7.64,3,1,4,True,6.79,3,2,6,3.714,76.25,2
148525,3,4,2.986,3.06,3,0,1,False,10.0,2,1,4,3.067,67.69,0
148526,4,3,2.855,4.22,0,0,2,True,9.43,1,1,3,3.09,70.27,2
148527,3,2,2.654,8.12,0,0,2,False,17.39,2,2,4,2.557,72.97,2
148528,4,0,2.687,2.71,0,2,1,False,11.14,1,0,3,3.016,66.84,2
148529,3,3,3.483,40.0,1,2,3,True,4.19,10,2,10,3.62,44.1,0
148530,2,2,3.366,0.08,3,2,2,True,15.68,1,2,2,3.86,76.28,2
148531,3,0,3.335,2.07,3,0,1,False,10.13,4,2,5,3.548,65.2,2
148532,0,3,3.284,9.8,4,2,2,False,11.36,7,0,1,3.382,93.32,1
148533,3,4,3.104,0.84,2,2,3,True,12.13,2,2,3,3.555,74.87,2
148534,3,3,3.318,16.08,2,2,1,False,11.07,3,2,4,3.492,87.87,0
148535,1,1,3.388,4.74,2,0,2,False,1.0,2,0,2,3.65,62.97,0
148536,3,2,3.783,3.38,3,0,1,True,5.32,4,0,7,3.837,61.2,1
148537,0,1,3.461,11.79,1,0,1,True,4.55,4,0,3,3.574,65.99,1
148538,2,3,3.467,1.8,1,2,2,False,4.02,1,2,2,3.551,81.94,2
148539,3,0,3.435,8.27,0,2,4,False,2.05,5,2,4,3.51,85.41,2
148540,3,2,3.608,3.08,1,0,2,False,8.86,1,0,1,3.778,75.66,2
148541,3,0,3.345,27.28,3,1,3,True,10.2,5,0,5,3.983,86.53,0
148542,2,1,3.071,29.52,3,0,2,True,12.47,8,0,6,3.295,70.49,2
148543,1,3,3.467,14.56,2,2,2,True,3.66,7,1,7,3.44,65.69,0
148544,4,2,2.774,36.0,4,2,5,False,3.74,7,0,6,1.953,41.42,0
148545,1,2,3.319,7.71,2,0,2,True,5.23,1,1,8,3.5,71.37,2
148546,2,0,2.42,13.38,1,1,5,True,11.92,6,2,2,2.703,76.34,0
148547,1,0,3.544,13.71,2,0,1,True,14.63,3,1,10,3.801,70.07,2
148548,0,1,3.698,1.81,3,0,3,True,14.61,4,0,1,3.851,61.09,2
148549,0,2,3.362,8.32,0,2,4,True,19.25,6,0,4,3.478,94.06,0
148550,0,0,3.416,4.53,0,0,3,False,2.59,3,2,6,3.374,93.94,0
148551,3,0,3.388,14.52,3,1,4,False,10.85,2,2,4,3.844,61.15,2
148552,4,2,2.897,5.22,4,2,1,False,9.3,1,0,1,3.106,78.52,1
148553,3,3,3.628,21.54,3,0,3,True,1.88,2,0,2,3.738,67.08,0
148554,2,2,2.977,1.64,2,0,3,False,4.8,1,0,2,3.091,60.32,1
148555,0,4,3.28,0.54,4,2,3,False,16.68,1,0,3,3.747,79.7,2
148556,3,1,2.982,20.29,3,0,2,True,7.74,4,2,8,2.869,84.43,0
148557,3,3,3.107,18.57,3,2,2,True,8.46,8,0,2,3.282,76.88,0
148558,0,1,2.619,3.57,2,2,3,False,7.45,2,2,3,2.483,78.61,1
148559,1,0,3.713,2.78,3,0,3,False,10.81,2,0,6,3.967,78.68,2
148560,2,0,2.632,20.55,3,1,5,True,7.46,6,2,3,3.019,88.67,2
148561,2,0,3.162,40.0,2,2,2,True,7.15,8,0,7,3.574,64.29,0
148562,3,1,3.712,5.25,2,2,4,True,11.89,2,0,7,4.0,66.35,1
148563,0,2,2.735,2.59,0,0,1,False,16.94,4,1,3,3.14,68.55,1
148564,3,2,3.563,19.56,2,0,3,False,21.05,4,0,4,3.964,70.0,2
148565,4,4,3.573,3.17,2,2,1,False,10.13,2,0,7,3.668,87.08,1
148566,3,2,2.71,2.0,3,2,4,True,17.0,4,2,4,2.823,78.12,1
148567,2,1,3.692,0.73,2,2,3,False,8.44,2,0,1,4.0,93.44,2
148568,2,2,3.878,0.47,2,0,1,False,20.41,4,0,3,3.749,73.91,1
148569,0,4,3.838,9.77,1,0,3,False,19.13,7,1,4,4.0,50.45,1
148570,2,3,2.702,4.04,0,0,2,False,19.38,1,1,3,2.616,79.18,2
148571,4,3,3.107,10.99,2,2,1,False,8.43,3,2,5,3.335,72.25,2
148572,3,0,3.634,16.89,2,1,4,True,11.24,5,1,8,3.933,83.76,0
148573,2,0,3.785,21.03,1,0,3,False,4.96,6,0,6,3.829,86.49,2
148574,2,3,3.583,6.03,1,2,1,False,11.55,2,2,2,3.819,74.26,1
148575,0,0,3.406,0.26,0,2,3,False,10.73,3,0,5,3.593,84.39,0
148576,3,4,3.638,9.43,3,2,3,False,5.93,5,0,5,3.753,85.58,1
148577,3,2,3.067,8.55,2,0,1,True,16.3,3,0,1,3.108,72.7,2
148578,1,3,3.372,7.76,1,0,3,False,10.16,1,0,3,3.522,65.82,1
148579,0,1,2.87,8.95,0,1,3,False,28.63,5,2,1,3.327,78.63,0
148580,3,3,3.448,4.77,3,1,3,False,3.71,4,2,1,3.477,96.62,1
148581,3,3,2.817,10.33,3,0,2,True,11.05,4,0,6,2.909,68.45,0
148582,3,1,2.993,3.56,3,0,2,True,6.88,4,0,5,2.909,58.43,2
148583,3,0,3.22,4.81,1,0,2,False,15.32,4,1,5,3.738,74.13,2
148584,0,3,3.609,7.16,0,0,1,True,5.46,5,1,6,3.78,61.64,2
148585,0,3,2.992,1.1,0,0,2,False,17.32,4,1,2,3.14,67.33,1
148586,4,1,3.046,0.62,1,2,2,False,7.06,3,1,5,3.0,75.84,1
148587,1,4,2.663,3.27,2,0,2,True,9.82,5,2,5,2.937,57.61,2
148588,0,0,3.181,2.84,0,0,1,False,5.77,4,0,6,3.13,50.64,2
148589,1,3,2.859,14.16,2,0,2,False,18.46,5,0,4,3.299,36.81,2
148590,0,4,3.167,1.45,3,0,2,True,18.25,1,2,4,3.565,71.86,2
148591,2,0,3.11,2.34,1,2,2,False,14.74,1,2,3,3.439,79.01,1
148592,3,2,3.899,10.93,3,2,4,True,18.31,3,1,9,4.0,75.84,0
148593,3,0,1.967,1.05,3,2,2,False,15.87,2,2,3,2.378,58.45,2
148594,3,4,3.8,4.15,3,2,2,False,19.03,5,0,3,3.96,70.14,2
148595,3,1,3.364,12.16,3,1,4,True,15.2,3,0,4,3.892,88.98,1
148596,4,0,3.745,5.58,3,2,1,True,22.76,4,0,3,3.994,91.8,0
148597,3,2,2.55,17.67,2,1,3,False,5.87,6,2,1,2.565,77.75,0
148598,3,2,3.245,4.66,2,1,3,False,22.26,1,1,4,3.593,79.74,1
148599,1,1,3.297,2.11,4,1,3,False,3.66,2,2,1,3.483,77.5,1
148600,2,3,2.76,7.42,1,0,3,True,13.64,3,0,6,3.418,64.63,2
148601,0,1,2.884,2.0,4,0,2,False,8.56,3,0,5,3.276,51.28,0
148602,3,3,2.277,13.06,3,0,2,False,1.84,3,0,5,2.183,57.0,0
148603,4,1,3.729,4.07,0,0,2,True,2.82,1,2,1,3.877,51.69,2
148604,3,2,3.546,13.09,0,0,1,False,12.38,3,0,1,3.587,85.01,1
148605,2,2,3.544,4.1,1,1,3,False,13.93,2,0,2,3.646,65.47,2
148606,2,1,2.548,14.09,0,2,1,True,16.22,1,0,1,2.932,80.85,2
148607,0,1,2.735,1.07,1,0,2,True,3.03,4,0,5,2.887,62.79,1
148608,1,4,3.948,1.63,2,0,2,False,9.88,4,2,2,4.0,65.23,2
148609,3,3,3.347,12.32,3,2,1,True,3.12,2,0,3,3.533,80.87,2
148610,4,0,3.063,28.22,4,1,3,False,3.96,7,0,7,2.618,62.5,0
148611,2,3,2.818,5.62,2,0,1,False,10.04,5,2,5,2.678,71.11,0
148612,2,3,3.898,3.5,2,1,4,False,15.68,5,0,6,4.0,73.67,1
148613,1,0,3.832,14.32,2,0,3,False,12.23,4,0,1,4.0,86.51,2
148614,2,1,3.795,10.61,1,2,3,False,8.56,3,0,4,3.934,82.12,1
148615,4,3,2.42,0.07,0,1,4,True,10.4,2,2,3,2.641,73.07,2
148616,3,1,3.118,4.52,3,1,3,False,14.1,6,0,4,3.629,78.73,1
148617,4,0,3.126,0.81,0,1,4,True,3.77,4,0,5,3.317,79.3,2
148618,4,0,3.639,0.06,0,0,2,True,12.81,3,0,5,3.827,60.01,1
148619,1,4,3.229,6.51,2,0,2,False,9.75,3,0,5,3.654,65.17,2
148620,1,4,2.892,7.65,2,0,3,False,12.41,6,0,2,3.395,70.42,1
148621,3,0,2.962,12.32,2,2,2,True,8.72,3,0,2,3.434,77.15,1
148622,0,2,3.414,0.31,3,1,3,False,10.46,1,0,4,4.0,95.27,1
148623,1,3,3.488,13.54,0,0,1,True,12.23,3,0,1,3.703,96.78,0
148624,2,1,3.439,2.26,2,2,3,True,12.2,4,2,5,3.573,96.11,1
148625,0,2,3.118,4.32,2,2,3,True,11.98,1,1,5,2.993,53.78,1
148626,3,0,2.97,4.29,0,1,5,False,6.42,5,1,1,3.271,72.47,2
148627,0,4,2.721,10.75,4,2,3,True,11.61,6,2,6,3.02,81.7,1
148628,2,0,3.919,0.75,1,2,2,False,8.61,2,2,1,4.0,81.08,2
148629,4,0,2.971,3.35,0,0,3,True,7.53,2,0,4,3.248,61.12,2
148630,0,0,3.619,22.26,1,2,2,True,1.0,8,1,9,3.61,86.53,0
148631,3,4,2.767,5.63,3,1,5,False,22.07,2,1,3,3.346,100.0,2
148632,2,3,1.823,1.54,0,2,5,False,13.75,3,1,7,1.99,54.37,2
148633,1,1,3.375,0.25,2,1,4,True,19.38,4,0,8,3.804,46.23,2
148634,0,0,3.041,20.12,0,2,2,False,11.95,3,0,3,3.458,100.0,2
148635,1,1,3.794,8.02,4,1,3,False,17.22,2,2,1,4.0,90.83,2
148636,0,0,2.88,1.97,4,1,4,False,3.87,3,0,7,3.101,94.75,1
148637,1,3,3.122,5.09,2,0,2,False,6.21,5,1,8,3.352,77.79,0
148638,4,3,3.374,5.18,0,1,3,True,17.57,2,2,2,3.75,87.92,1
148639,1,3,2.702,7.27,2,1,4,False,6.99,4,0,3,3.205,76.82,1
148640,4,1,3.276,4.74,2,0,3,True,10.91,3,0,3,3.41,74.47,2
148641,0,3,2.362,8.92,4,1,3,False,8.84,3,0,1,2.526,61.63,2
148642,1,1,3.567,1.1,4,2,4,True,16.76,2,2,1,3.583,74.27,1
148643,2,2,3.061,0.66,4,2,3,True,1.0,2,0,6,2.923,60.54,2
148644,3,0,3.806,0.93,3,1,5,True,8.55,2,2,5,4.0,98.0,1
148645,3,1,3.101,8.82,3,2,2,False,11.01,4,2,4,3.703,100.0,2
148646,0,0,3.347,6.63,0,2,3,False,8.41,3,1,2,3.676,80.03,2
148647,4,3,3.634,3.81,4,2,2,True,20.39,2,2,1,3.888,85.07,1
148648,2,4,3.173,0.55,3,2,2,True,20.19,4,1,7,3.591,69.45,2
148649,2,4,3.407,5.43,2,1,5,True,10.43,2,1,6,3.632,88.03,2
148650,3,1,3.075,0.95,3,1,4,False,10.44,3,2,5,3.449,65.58,0
148651,0,2,3.102,20.16,2,1,4,True,18.38,5,2,4,3.539,75.97,0
148652,3,1,3.03,4.46,4,1,4,False,11.21,3,0,4,3.301,92.08,1
148653,0,0,2.795,11.84,0,1,5,False,8.31,3,2,1,3.027,94.43,0
148654,1,1,3.386,24.63,2,2,1,False,13.25,8,0,7,3.75,82.89,2
148655,1,4,3.318,13.55,3,1,4,False,12.11,5,2,1,3.727,95.85,2
148656,0,4,2.525,0.03,1,0,3,False,14.04,2,0,4,2.858,65.92,1
148657,2,1,3.271,4.3,1,2,3,False,16.61,1,0,1,3.419,53.41,1
148658,2,0,3.215,0.42,1,0,1,False,11.87,3,0,5,3.459,81.58,2
148659,3,2,3.47,19.38,3,1,5,False,8.32,5,2,6,3.671,96.89,0
148660,1,3,3.18,19.25,2,1,3,True,6.83,6,0,4,3.507,62.38,0
148661,0,3,3.387,5.38,3,2,5,False,7.17,3,0,7,3.737,68.45,0
148662,2,3,2.835,1.05,0,1,4,False,11.35,2,0,6,3.06,65.71,1
148663,2,0,3.634,24.61,1,0,2,True,1.0,6,0,5,4.0,61.3,0
148664,3,1,2.872,6.83,3,0,3,False,12.22,2,0,2,3.311,72.3,2
148665,3,1,2.69,8.02,3,1,3,True,16.33,5,1,9,3.018,100.0,2
148666,3,3,2.349,4.54,3,1,3,False,14.54,1,0,4,3.124,74.11,1
148667,0,2,3.552,8.21,0,2,3,False,13.42,4,2,2,3.764,72.82,1
148668,3,3,3.735,4.69,1,1,3,False,13.39,3,2,6,4.0,91.09,1
148669,1,2,2.984,1.34,2,0,1,True,20.22,3,2,2,3.434,66.72,0
148670,2,2,3.171,13.33,1,1,5,True,17.56,6,2,3,3.803,76.25,2
148671,1,0,3.43,1.6,2,2,1,False,6.03,1,1,4,3.524,75.26,1
148672,4,1,3.073,0.43,3,0,1,False,3.32,5,0,3,3.248,66.72,1
148673,2,4,3.156,11.31,2,0,3,True,1.0,6,2,7,3.414,94.28,1
148674,3,2,3.267,3.8,0,2,5,False,16.84,4,0,7,3.621,62.53,1
148675,2,4,3.186,2.8,1,0,3,False,13.32,4,1,7,3.556,51.61,2
148676,3,0,3.335,0.02,3,0,2,False,15.79,4,1,1,3.532,87.61,2
148677,3,1,2.289,1.69,2,1,4,False,24.15,5,1,4,2.651,87.77,2
148678,2,0,3.472,10.14,1,0,1,True,12.11,4,0,5,3.866,77.55,0
148679,2,1,3.622,2.21,4,1,5,False,13.64,2,0,3,3.678,59.96,1
148680,3,2,3.356,25.36,3,1,3,True,11.89,8,1,10,3.685,81.13,0
148681,0,4,3.475,5.82,0,0,1,True,13.42,3,0,5,3.447,81.26,1
148682,3,4,3.623,25.19,3,1,4,True,10.92,8,0,3,4.0,89.76,0
148683,2,1,2.798,15.26,1,2,3,True,17.22,6,0,7,3.164,89.2,1
148684,1,2,3.268,20.98,2,1,3,False,15.18,4,0,1,3.471,78.26,0
148685,2,0,3.468,3.56,2,2,2,True,18.32,1,0,2,3.547,94.39,0
148686,4,1,2.825,6.48,3,1,4,False,15.14,3,0,9,2.902,100.0,2
148687,0,3,3.751,3.73,4,1,5,True,4.14,2,0,2,3.792,64.39,2
148688,3,4,3.696,6.76,3,2,3,True,16.83,3,1,9,4.0,72.75,2
148689,2,2,2.983,1.69,2,1,5,True,18.07,1,2,5,3.341,77.86,2
148690,3,2,3.775,6.32,3,2,3,False,7.75,3,2,3,3.991,87.63,1
148691,0,1,2.657,2.35,0,1,4,False,2.12,4,0,3,2.711,62.99,2
